,INC,OUT,TEN,MCH,BAN
5100,24660.29,10.76463,47.92804,240.1149,4512.775123
5102,11387.58,12.52216,61.62341,235.1372,6131.039453
5138,65986.37,11.7468,60.93197,245.1283,6199.767982
5157,34919.68,14.55526,64.62378,257.6513,6689.478561
5160,24971.54,8.938447,49.26434,220.1149,5168.61323
5177,91633.01,12.59861,54.97784,262.6106,5202.253182
5183,12520.32,11.35495,52.62121,172.4404,5208.79271
5195,55913.69,8.341462,59.05164,255.1665,5701.481448
5239,70236.87,12.8524,66.08159,235.1417,6457.917933
5244,17127.79,7.827218,37.45999,210.1051,4019.898568
5257,58012.2,14.33285,54.11264,270.1604,5655.619699
5262,61508.68,13.5414,69.49734,222.6143,6799.261898
5268,56462.8,11.82888,50.49072,155.0084,4520.861055
5305,13585.86,11.34243,47.01192,240.1149,4549.059635
5363,17922.3,19.71756,49.18219,222.6609,4756.00161
5398,63774.11,10.0948,55.28921,187.6094,5530.883577
5414,16470.19,10.05697,64.99757,217.484,6006.905316
5426,43915.77,9.413829,61.96091,210.127,5688.676981
5459,18020.93,9.609291,47.02878,277.6513,4811.89025
5461,945.47,8.314029,58.23726,214.9525,5088.803181
5497,64212.33,12.25402,49.30275,174.9699,5003.406744
5518,22610.64,10.04493,67.16512,275.1336,6268.031469
5520,9416.77,11.68265,62.85596,232.6378,6155.213641
5525,8316.09,15.17632,64.26152,242.6106,6473.341815
5541,27666.82,8.180153,52.41441,232.6228,4831.531789
5567,100029.1,16.1971,41.8312,187.6094,4518.564
5582,26317.37,10.83154,62.01927,252.6378,5770.797143
5587,79363.76,9.865242,60.34933,212.6415,6009.463821
5596,51179.24,8.490049,47.99239,265.1283,4579.647107
5606,39441.87,6.388387,57.27044,257.6375,5899.517682
5608,106862.5,8.006363,39.61469,175.1331,3851.447958
5640,14976.0,8.297271,69.32327,184.9797,6518.166442
5652,48148.86,12.16455,48.08209,245.1283,5064.062256
5656,43120.73,11.4493,57.40724,220.1149,5545.047634
5668,28191.63,10.53761,42.6954,235.1555,4638.796434
5707,19872.48,9.445157,56.31481,255.1372,5401.877883
5747,51058.06,5.379363,52.51777,235.1417,5463.709926
5765,78464.32,7.9119,52.29353,175.1331,4797.122065
5779,161251.0,10.05354,56.32645,235.1417,5640.808851
5816,48524.09,7.516963,54.23273,252.624,4968.719293
5837,52869.22,11.26354,57.44027,245.1612,5385.186807
5847,51466.52,8.990901,47.83008,255.1372,4656.200883
5849,30848.77,7.908414,63.07092,222.6362,5768.283353
5861,36139.18,6.147368,44.99139,257.6513,5009.989918
5867,20726.52,7.47385,65.67374,210.1051,6417.345402
5874,26139.47,7.733155,64.60644,255.1198,6426.687397
5882,6015.6,9.281327,46.55404,220.1185,4194.186085
5891,15503.73,15.33231,40.7843,172.4567,4050.379301
5898,68169.91,6.075894,61.2541,242.6106,6191.579895
5912,46024.12,10.20203,40.13259,267.6427,4642.627892
5917,26310.0,5.4121,41.92048,275.1336,4314.292516
5921,54592.75,8.239249,60.97795,257.6513,6273.993497
5961,18934.36,11.82086,61.77794,212.6228,6305.881041
5975,81454.54,6.200744,45.09378,222.6143,4723.125316
5986,27358.17,7.595849,50.69944,275.1336,4913.037126
5992,2447.86,5.347292,36.05308,242.6573,3888.542928
5998,9039.85,11.08932,58.94486,245.147,6115.579407
6009,9001.05,9.924069,64.81359,220.1149,6246.864694
6014,13209.19,10.90438,49.22913,265.147,4794.822207
6025,9136.47,6.767055,63.47945,222.6281,6223.9084
6034,131680.1,12.73072,58.36624,182.49,5321.727773
6041,21574.46,12.41943,41.60875,220.1615,4086.565
6061,53461.53,15.9178,61.63974,197.4702,5869.727078
6072,40248.81,5.984269,66.34669,232.6378,6377.789045
6073,55409.09,7.695864,40.94814,225.132,4444.680517
6082,40293.84,10.57626,45.7211,207.4754,4676.648543
6091,26129.71,11.90577,45.62317,162.4676,4570.378779
6105,25993.77,13.25194,56.95876,235.1555,5845.571509
6118,24767.05,10.79896,63.41331,267.6427,6297.599869
6142,38157.4,10.46838,59.16267,267.6647,5544.854265
6153,54835.61,5.077546,50.07284,235.1555,5249.968921
6162,20664.99,9.137722,62.36767,242.6106,6211.970512
6222,109866.0,6.970213,57.59524,200.1323,5899.937578
6224,17286.64,6.221255,60.43351,202.65,5976.368221
6226,12166.43,10.34686,42.94126,255.1555,4345.808076
6235,22788.17,6.094281,55.20546,262.6106,5267.957878
6280,75507.18,8.954105,59.00106,240.1149,5367.063694
6293,49081.31,10.74555,49.22663,277.6375,4674.111818
6305,48607.71,9.403607,53.18909,220.1478,5095.592017
6347,14148.82,9.739276,67.95345,242.6106,6576.137248
6357,11327.01,4.802492,71.41919,204.9634,6430.118112
6360,45572.07,7.57603,46.37208,240.1149,4435.063306
6413,5411.4,9.675355,56.57319,210.138,5271.605896
6459,63733.76,6.058654,67.61857,255.1198,6545.503926
6466,16897.14,10.49636,58.01836,242.6326,5472.923809
6483,37990.93,11.73432,44.60033,242.6106,4966.413605
6508,24901.05,12.38576,58.65834,232.624,5862.86904
6509,58924.78,13.52159,46.58314,222.6281,5142.752759
6519,84595.21,5.881302,52.83052,154.9919,5109.745716
6531,8705.1,7.119743,37.5471,267.6427,4460.286319
6535,53953.4,14.53225,56.7448,232.6378,5727.284488
6540,46584.48,9.753305,36.7649,240.1149,3514.848918
6550,2374.07,5.299433,52.55226,222.6143,5180.160828
6559,95454.27,5.954961,63.29423,220.1149,6035.974102
6562,50766.63,13.21732,66.72045,262.6106,6241.530828
6566,66543.75,8.800138,38.34208,204.9496,3692.038737
6567,21495.16,11.8343,43.76523,242.6281,4413.16902
6575,32605.98,8.850497,66.83431,287.6427,6264.921287
6610,3867.46,6.429379,38.7682,235.1372,4194.161012
6619,14560.64,13.87342,52.41439,275.1198,4901.452536
6659,38810.68,11.36776,50.47725,275.1336,4950.568297
6673,25199.87,9.853129,48.19847,242.6106,5298.703538
6697,6689.37,7.86445,40.731,242.6106,4313.243257
6709,2884.7,6.561253,58.04416,255.1336,5905.391088
6714,25091.72,11.9,60.19517,235.1372,6068.879961
6763,27737.11,14.13397,62.46827,222.6326,6240.770429
6767,102823.4,10.5436,55.06671,222.65,5131.088734
6769,53431.67,15.92642,42.34861,235.1372,4698.517933
6800,4346.53,14.76822,39.4081,255.1336,4299.70522
6820,14774.37,5.14319,51.42373,204.9634,4750.263677
6836,37287.57,6.428273,45.16032,149.9776,3859.813737
6845,52892.85,13.13305,58.51393,252.6378,5528.201163
6872,44090.16,5.157802,69.13848,265.1283,6425.062719
6906,42171.95,11.04409,38.56823,232.624,4172.229195
6939,16895.16,12.17679,57.13562,162.4676,5590.370257
6943,87724.62,9.874503,71.15704,187.6094,6743.861668
7023,39513.49,11.42905,48.05636,237.6549,5006.189003
7024,38444.93,11.81019,66.78494,257.6513,6681.250538
7027,31656.24,11.49427,38.25714,220.1149,4139.737424
7042,79012.74,15.36673,56.08334,232.6378,5649.459364
7092,9931.18,11.32031,41.71275,184.9797,4115.795378
7118,33095.5,17.97393,63.6037,217.484,5857.586671
7146,29036.18,14.25685,56.27454,200.1323,5582.738002
7246,22064.33,8.457343,63.09122,182.4608,5405.598202
7280,40929.13,15.15079,57.06138,242.6106,5641.483426
7290,13227.96,8.485172,57.10479,232.624,5611.83506
7328,24137.89,6.390988,56.26118,230.1344,5302.002755
7335,82148.12,6.273619,45.09367,242.6106,4772.225208
7354,26280.72,8.566455,45.91201,232.6707,4492.115868
7417,68388.05,6.170637,38.36776,240.1149,3805.559709
7433,22555.47,15.2165,47.57047,190.1737,4591.422629
7444,23177.92,11.86676,71.20051,235.1591,6397.088048
7503,46231.66,15.29874,50.7426,207.6386,4865.980872
7516,10647.22,11.41456,38.34946,212.6415,4173.931741
7517,2475.81,8.751864,46.77756,232.6378,5088.789141
7528,18694.86,7.254755,45.12504,222.6143,4872.376444
7529,37333.83,9.36573,50.65407,270.1604,5310.662479
7536,52639.57,10.21389,61.68428,255.1198,6000.369501
7562,58937.05,13.18151,41.90646,190.127,4499.020965
7573,45924.54,14.97932,48.05798,255.1336,5307.317588
7634,29701.43,11.40209,48.28818,252.6378,4492.45352
7635,80719.57,11.06909,36.82387,210.1518,3749.327724
7655,5896.69,10.20056,58.40109,255.1198,5925.343914
7680,72298.05,4.723834,69.97649,212.6415,6737.558934
7687,52730.55,12.01205,46.24205,225.1457,5116.648865
7691,14128.58,11.21706,63.17917,210.1051,6265.527896
7692,7297.34,8.269757,60.45619,232.624,5921.781561
7707,38931.97,10.5394,61.67106,255.1336,6209.128682
7741,26532.74,9.608605,57.69575,197.484,5888.954237
7752,85921.6,15.90879,64.57182,235.1591,5933.787702
7776,19360.56,9.936636,42.73824,202.65,4710.736343
7779,73585.2,11.74964,45.6406,210.1051,4810.343275
7780,13419.4,4.457169,70.54929,232.624,6842.591894
7805,11319.52,11.21614,47.11262,172.4404,4733.327376
7821,38040.43,6.820744,53.08332,194.9699,4823.231075
7857,27832.81,10.41254,69.91714,222.6609,6373.012781
7867,6249.7,14.89202,59.27052,245.1283,5899.700912
7868,61425.51,12.33669,36.88134,232.6378,4180.404092
7876,18911.43,13.97172,45.10633,222.6143,4710.915257
7897,43736.4,14.40171,62.33818,190.127,6201.935276
7935,35866.89,11.24126,59.99904,255.1198,5885.235129
7942,8985.14,14.48734,63.07037,235.1372,6316.02224
7945,22445.76,6.958282,48.00544,162.4653,4794.505137
7958,6814.71,10.28906,62.77522,209.9931,6413.177133
7960,21066.44,12.31061,45.75966,200.1323,4646.487467
8011,44608.56,17.03441,65.97991,200.1652,5897.274439
8015,37588.44,7.809647,50.98888,212.6228,5301.26466
8032,29611.97,12.17266,58.17852,255.1336,5849.55113
8064,22514.47,8.590631,40.82315,197.6288,4017.55183
8065,20189.82,8.383716,52.15024,200.1465,4899.562179
8071,42411.01,7.06386,50.69374,232.624,5165.041808
8082,36841.04,12.74847,61.27787,232.6228,5676.244141
8085,30820.29,18.19674,42.01957,152.4798,3976.166899
8156,31881.36,9.900113,56.82842,267.6427,6012.6506
8174,46502.45,8.786155,69.70038,242.6281,6534.959838
8204,26921.3,9.831078,55.15311,222.6326,5553.582983
8221,4640.91,8.177195,55.04679,235.1555,5588.672503
8243,43850.44,14.02417,69.13685,287.6427,6462.269067
8285,25350.75,8.130367,65.19187,220.1149,6225.526096
8311,19364.23,7.500922,62.08563,265.1283,5966.47536
8326,113593.3,7.172198,44.24001,172.4404,4378.519675
8333,83983.27,5.982841,40.21109,210.138,3784.965371
8357,44165.04,10.47355,48.49789,217.4725,4557.472307
8376,27211.31,11.67884,39.22782,202.65,4443.924934
8377,79248.45,11.64092,52.56715,240.1149,4886.937383
8390,25324.77,9.380632,61.70044,237.6549,6375.589567
8426,5026.38,12.23929,48.76309,129.9926,4409.527019
8442,89970.37,11.44246,43.69814,235.1555,4732.920025
8457,164529.0,13.85993,62.99453,245.1457,5837.201318
8466,52797.42,17.67735,62.69829,267.6427,6310.736148
8498,108956.8,7.357459,43.40615,200.1323,4472.040669
8503,57498.9,5.604732,55.02676,265.1283,5234.71552
8505,58722.42,9.914814,48.60336,212.6228,5002.761216
8521,10992.89,11.18575,64.86438,184.9797,6175.765224
8523,76587.52,14.20099,48.70941,207.6094,4779.956484
8524,47836.42,8.873568,55.49261,230.1344,5277.646823
8542,63719.51,10.98742,45.75297,277.6513,4563.265438
8553,23995.11,15.17134,64.5943,235.1555,6467.932969
8563,36205.76,8.396047,49.11866,152.4624,4787.709945
8568,15721.08,6.214598,43.73697,212.6415,4458.846728
8610,34326.31,11.16606,57.54686,162.4538,5413.975477
8624,128842.9,9.442846,55.51616,245.147,5546.415428
8644,10759.62,13.18526,41.88419,242.6326,4054.139668
8654,73725.59,14.16588,45.39565,245.1283,4967.376182
8689,28147.43,13.1858,56.78578,232.6378,5918.076763
8751,8517.87,7.843571,62.71718,242.6281,5772.05845
8753,55223.1,11.31332,63.38783,257.6513,6325.364407
8760,9539.84,3.62071,36.28161,275.1198,3570.28345
8787,10889.01,11.07583,52.17851,242.6106,5360.147757
8806,12555.95,7.611319,70.7555,255.1336,7081.306842
8811,14382.5,10.73266,43.87969,207.4811,4042.115496
8818,19329.4,6.945119,47.60481,275.1336,4546.718887
8823,44511.9,2.809005,61.48122,242.6573,5700.115786
8838,15299.42,8.040747,51.67488,242.6573,5050.700652
8865,35917.89,8.024894,56.76973,242.6143,5174.530815
8893,42760.04,5.65608,71.64551,225.1457,7084.802797
8929,52772.29,7.669681,42.47353,242.6106,4549.826317
8948,28877.8,8.202221,71.35403,257.6513,7015.439922
8952,41081.57,9.776467,67.93803,245.147,6646.927545
8956,81716.87,9.837735,61.17571,220.1615,5558.549267
8958,12269.77,6.464118,56.18852,255.1555,5455.610895
8962,47598.12,11.24961,58.82987,257.6841,5599.136827
8968,137687.4,19.20969,54.14398,275.1336,5171.047626
9013,16316.98,11.15522,68.7816,255.1198,6693.382735
9023,9384.69,12.75083,48.84821,210.1051,5027.584509
9042,95064.28,9.867609,70.49752,257.6375,7096.494932
9047,15679.34,8.840278,47.27475,200.1185,4746.697941
9049,9724.88,13.38666,63.00932,142.4713,5910.092809
9142,7014.13,8.713419,59.84973,277.6375,5552.256288
9237,45157.11,15.29137,66.68688,242.6143,6175.832114
9238,32525.69,3.712647,66.46538,275.1336,6277.545967
9247,13391.68,6.367803,66.11418,275.1336,6246.940881
9249,173978.0,10.32772,66.50393,222.6281,6605.855412
9273,50946.72,8.780929,52.95001,247.6647,5418.636172
9298,14510.63,11.54422,47.77384,200.1323,4761.06852
9313,1050.46,10.35594,60.58029,212.6228,6090.318161
9330,40174.74,11.53912,53.81991,240.1149,5394.514435
9340,13085.77,7.435907,59.6499,245.1283,6196.784339
9344,4436.83,3.217473,54.88836,245.175,5214.288823
9365,122765.4,9.219293,60.34589,252.6378,5500.10857
9366,74732.97,7.48647,59.13489,225.1457,6078.532596
9378,72830.82,5.74823,39.11075,245.1283,4420.771386
9380,56378.17,14.81596,56.40613,200.1185,5512.145017
9387,50927.0,8.259933,55.73208,267.6427,5645.707551
9423,36658.04,10.26971,62.08608,242.6573,5746.521769
9440,73198.38,11.98358,42.47836,265.1283,4224.921196
9444,115029.8,10.15194,36.05704,235.1591,3729.770527
9461,35172.82,9.414665,51.83082,245.175,4969.876754
9475,16545.07,13.90412,47.48699,210.1051,4943.554958
9490,15885.02,7.054788,57.92283,235.1555,5921.839604
9491,34642.75,10.81203,42.74753,212.6228,4730.05387
9492,25125.45,10.522,54.87013,235.1417,5583.899513
9502,10570.54,9.554385,68.9536,255.1372,6406.812827
9544,33126.69,12.27148,59.97134,237.6549,6074.154988
9549,9901.54,10.1399,69.19621,172.4624,5978.105413
9561,47875.88,13.32245,55.88547,225.132,5703.524705
9595,62785.86,9.817687,54.41975,275.1336,5206.882205
9614,73691.96,5.537878,64.49478,252.624,5938.712727
9615,130319.3,7.01505,61.57299,222.6362,5702.684165
9621,47075.22,9.002155,56.16716,220.1149,5628.746728
9635,54831.62,8.910234,52.67702,222.6326,5441.651124
9638,10326.69,9.509801,68.37019,267.6427,6752.652755
9647,29732.28,5.790541,66.50879,187.656,6023.656633
9714,34372.77,12.2067,62.16781,277.6513,6126.605256
9729,38067.68,9.345099,64.6373,177.6508,5838.570725
9734,6651.76,7.773419,44.42372,270.1604,4963.969106
9739,46835.84,8.5269,41.98389,200.1323,4333.830722
9747,21294.1,15.27192,57.37711,245.1457,5558.647659
9801,33035.79,9.229967,50.85505,232.6378,5234.1788
9821,28966.67,12.32784,56.4945,207.6094,4954.029731
9850,23510.78,9.459743,45.85581,232.652,4479.98883
9865,22946.95,8.073099,54.74518,232.6378,5546.494271
9892,73006.74,9.808694,66.82584,245.147,6422.525635
9901,77625.49,6.826295,67.25434,222.6143,6680.274618
9915,65626.75,8.989241,45.33085,232.624,4708.54891
9917,57606.63,12.43235,42.24311,182.4762,3928.137514
9932,62904.47,15.71372,55.74644,255.1336,5673.346337
9935,57149.88,16.86536,70.50359,225.1457,7014.911451
9938,42381.63,9.741873,58.10724,245.175,5672.753791
9939,36876.81,10.81852,62.32515,232.652,5902.857464
9979,12977.79,12.09846,58.11897,220.1149,5847.68984
